,仁武,前金,前鎮,善化,大寮,安南,小港,屏東,左營,復興,恆春,新營,林園,楠梓,橋頭,潮州,美濃,臺南,鳳山
2023-04-30-11,20,19,16,20,23,23,17,19,20,16,5,25,20,18,23,18,16,21,19
2023-04-30-12,19,18,17,20,24,22,20,19,20,16,5,22,22,16,21,17,15,20,20
2023-04-30-13,20,19,17,20,24,23,22,20,21,17,4,21,22,17,21,18,16,20,21
2023-04-30-14,20,20,18,20,24,23,23,21,22,19,4,20,22,18,22,17,17,22,21
2023-04-30-15,20,20,18,19,25,23,23,21,22,19,3,20,20,19,21,16,19,22,21
2023-04-30-16,18,20,19,19,24,23,22,21,23,19,4,21,19,19,22,16,20,21,21
2023-04-30-17,17,20,19,18,24,22,21,21,22,18,4,22,18,17,21,15,22,20,20
2023-04-30-18,16,20,18,18,22,21,20,21,23,17,4,23,19,17,20,15,22,19,19
2023-04-30-19,17,20,19,20,21,22,20,22,24,18,4,24,20,16,21,15,23,20,20
2023-04-30-20,20,20,19,22,21,23,22,22,22,19,4,24,20,16,21,16,23,22,20
2023-04-30-21,22,21,20,24,22,25,23,22,23,20,3,26,20,18,22,15,23,24,22
2023-04-30-22,25,23,22,26,25,26,24,22,25,22,3,26,18,21,25,13,24,26,24
2023-04-30-23,26,24,24,26,26,26,26,23,25,24,3,26,15,23,26,13,24,27,26
2023-05-01-00,27,26,26,25,23,27,27,23,27,26,2,26,16,24,27,12,25,27,27
2023-05-01-01,28,26,27,25,24,26,28,24,29,27,2,26,18,24,27,12,25,28,28
2023-05-01-02,28,27,29,25,24,27,30,26,30,29,2,26,21,24,28,13,27,28,29
2023-05-01-03,29,28,30,25,26,27,31,27,31,30,2,25,25,25,29,15,26,28,30
2023-05-01-04,29,29,31,25,29,27,32,29,31,31,3,24,26,26,30,18,27,30,31
2023-05-01-05,30,29,31,25,30,27,32,29,31,31,3,23,25,26,30,21,27,29,31
2023-05-01-06,31,29,31,24,30,27,32,29,30,31,4,22,25,26,30,24,27,29,31
2023-05-01-07,31,29,31,23,31,27,33,30,30,31,5,21,26,27,30,25,27,29,31
2023-05-01-08,32,29,32,24,32,26,32,30,30,32,5,21,26,28,30,25,27,29,32
2023-05-01-09,34,30,31,25,31,26,33,30,31,32,6,22,27,29,32,25,28,30,32
2023-05-01-10,34,30,31,26,31,26,33,30,33,30,6,22,28,29,32,25,29,30,31
2023-05-01-11,33,31,31,25,29,26,33,30,34,31,7,21,29,28,32,24,29,29,29
2023-05-01-12,33,30,31,24,29,26,34,30,34,30,7,21,30,28,32,23,30,28,26
2023-05-01-13,31,29,31,22,28,25,33,30,33,30,6,20,31,27,30,22,31,27,23
2023-05-01-14,29,28,30,19,26,23,31,29,31,30,5,19,30,25,28,21,31,25,22
2023-05-01-15,28,26,28,19,27,24,29,26,29,28,4,17,28,23,27,20,31,25,21
2023-05-01-16,26,25,25,17,27,23,27,24,27,26,4,16,26,21,26,19,29,24,20
2023-05-01-17,25,24,23,16,27,23,26,22,25,24,5,17,23,20,24,19,28,24,20
2023-05-01-18,23,24,21,15,27,22,24,21,23,21,6,17,22,19,23,19,25,24,20
2023-05-01-19,21,21,20,14,24,20,22,20,22,20,7,19,21,18,22,19,23,21,19
2023-05-01-20,20,20,19,14,22,19,21,20,21,18,7,18,19,17,21,18,22,20,18
2023-05-01-21,19,18,19,13,20,18,20,19,21,18,7,16,19,16,22,17,20,19,17
2023-05-01-22,18,17,19,13,18,17,19,19,20,18,7,16,17,15,21,17,20,19,17
2023-05-01-23,18,16,18,13,19,17,19,18,19,17,6,14,16,14,21,16,18,19,17
2023-05-02-00,17,15,17,12,19,17,19,17,18,16,6,14,15,13,21,16,17,18,18
2023-05-02-01,16,14,16,12,20,17,20,16,17,15,6,15,15,13,20,15,16,17,17
2023-05-02-02,15,14,15,11,20,17,19,17,15,15,6,14,15,13,20,16,14,17,18
2023-05-02-03,14,14,14,11,19,16,19,17,14,14,6,14,15,13,20,16,14,17,18
2023-05-02-04,13,13,14,12,19,16,18,17,14,14,5,13,15,13,19,16,14,17,18
2023-05-02-05,13,12,13,12,19,16,16,18,13,13,5,12,14,15,17,16,13,18,18
2023-05-02-06,13,13,14,13,20,16,17,18,15,13,5,12,14,16,17,16,15,17,17
2023-05-02-07,15,15,15,14,21,19,18,19,17,14,4,12,14,17,17,16,14,18,18
2023-05-02-08,17,16,15,14,21,20,19,20,19,14,4,14,16,18,18,17,15,19,19
2023-05-02-09,18,17,18,16,22,20,20,20,21,17,3,15,17,19,20,18,16,20,20
2023-05-02-10,21,19,19,16,22,22,20,20,21,19,3,16,18,20,22,19,14,20,22
2023-05-02-11,22,19,19,16,24,22,21,19,21,19,3,17,18,22,23,19,16,20,24
2023-05-02-12,22,19,19,15,26,21,21,20,22,20,3,17,17,22,23,20,16,20,25
2023-05-02-13,21,19,17,13,26,20,21,22,19,18,3,17,16,22,22,21,16,18,26
2023-05-02-14,19,17,16,13,26,19,19,22,17,15,3,17,15,21,22,21,19,17,25
2023-05-02-15,17,16,15,15,24,19,19,23,16,15,4,18,15,19,20,22,18,17,22
2023-05-02-16,17,16,14,15,23,19,19,22,16,15,4,18,16,17,19,22,19,17,21
2023-05-02-17,17,15,15,16,22,18,19,20,17,15,4,19,16,16,20,22,19,18,20
2023-05-02-18,17,16,15,18,21,19,20,19,16,16,4,19,16,15,19,21,19,18,20
2023-05-02-19,18,16,15,17,21,20,19,18,15,15,4,19,15,15,20,18,20,20,20
2023-05-02-20,18,15,16,17,22,21,19,17,16,16,3,19,15,15,18,18,21,20,20
2023-05-02-21,18,16,15,17,21,21,20,16,15,17,3,20,14,16,18,18,21,21,20
2023-05-02-22,20,16,16,17,22,20,19,17,16,17,2,20,14,18,20,17,21,21,20
2023-05-02-23,21,18,17,17,22,20,20,17,18,18,2,20,14,19,20,18,20,21,21
2023-05-03-00,22,21,18,18,21,21,21,18,18,19,2,22,14,19,21,18,20,21,22
2023-05-03-01,23,22,19,19,21,22,22,17,20,19,2,26,15,19,21,17,19,23,24
2023-05-03-02,23,24,21,22,20,24,23,17,21,21,2,28,17,19,21,18,18,26,24
2023-05-03-03,25,24,22,23,20,28,23,16,21,21,1,33,17,20,21,18,18,29,23
2023-05-03-04,25,23,23,25,21,31,24,17,22,22,1,35,17,20,22,17,19,34,23
2023-05-03-05,26,24,24,28,21,35,25,18,22,22,1,37,17,21,23,17,19,36,23
2023-05-03-06,26,24,24,30,22,39,25,19,23,22,1,39,16,24,23,17,18,39,23
2023-05-03-07,26,26,25,34,22,43,27,21,23,23,0,40,17,24,23,17,18,41,25
2023-05-03-08,27,25,25,39,23,49,27,21,23,23,0,42,18,23,22,17,18,44,26
2023-05-03-09,26,25,26,43,25,52,28,21,24,24,0,43,19,23,21,18,18,50,25
2023-05-03-10,26,22,26,45,26,54,29,21,26,25,1,45,21,22,22,19,19,51,25
2023-05-03-11,25,19,25,46,30,54,30,21,27,25,1,46,24,22,22,20,20,50,24
2023-05-03-12,23,17,25,44,33,50,33,23,29,26,2,46,27,21,21,22,19,47,24
2023-05-03-13,24,18,26,42,34,47,34,24,31,26,2,43,30,21,21,24,21,39,26
2023-05-03-14,25,17,27,41,31,43,35,28,30,26,2,39,31,21,19,24,22,33,24
2023-05-03-15,24,17,27,36,28,38,34,28,30,26,2,34,32,21,20,23,22,30,23
2023-05-03-16,24,17,26,30,24,37,32,26,29,23,2,28,25,20,18,19,22,26,21
2023-05-03-17,23,16,23,24,23,32,29,25,27,21,3,25,20,19,17,17,21,24,19
2023-05-03-18,21,16,21,22,24,28,27,22,25,20,3,22,18,17,17,17,20,24,19
2023-05-03-19,19,17,20,20,23,26,26,19,23,18,2,21,18,16,16,17,19,22,20
2023-05-03-20,18,16,18,18,22,24,24,20,22,18,3,21,19,17,15,19,18,21,19
2023-05-03-21,17,15,17,17,22,22,24,20,20,18,2,21,18,17,16,19,16,19,19
2023-05-03-22,18,15,16,17,21,21,23,19,20,18,2,21,17,17,15,19,15,18,19
2023-05-03-23,18,14,16,15,21,21,22,19,18,17,2,21,17,18,16,19,16,18,19
2023-05-04-00,17,14,16,14,19,20,20,17,18,16,2,21,16,17,16,18,15,18,19
2023-05-04-01,17,16,16,13,19,19,20,16,17,16,2,24,15,17,17,18,14,18,18
2023-05-04-02,16,17,16,14,17,20,19,15,17,16,1,27,16,16,19,16,14,19,17
2023-05-04-03,16,18,16,14,17,22,19,15,18,16,1,31,15,15,19,16,12,21,17
2023-05-04-04,16,26,16,15,18,26,18,17,17,16,1,34,15,16,20,15,12,24,16
2023-05-04-05,15,27,15,15,18,31,18,18,17,17,1,35,16,17,21,14,11,30,16
2023-05-04-06,15,27,15,15,19,33,18,19,17,16,2,33,16,20,20,14,12,32,17
2023-05-04-07,16,27,17,16,21,33,19,20,17,16,3,33,17,22,20,14,13,32,18
2023-05-04-08,18,22,17,17,22,32,20,20,18,18,2,33,18,20,20,16,14,33,19
2023-05-04-09,19,21,18,18,22,29,21,21,19,17,2,34,18,21,19,17,16,30,20
2023-05-04-10,20,21,19,18,21,28,22,21,21,18,2,35,19,19,19,17,16,28,21
2023-05-04-11,20,21,17,18,19,27,23,20,21,18,2,35,19,20,20,18,17,28,21
2023-05-04-12,19,20,17,18,19,27,22,20,20,16,3,34,18,21,20,16,15,26,19
2023-05-04-13,18,18,16,17,17,27,20,18,18,16,3,32,17,19,19,14,14,25,18
2023-05-04-14,16,17,14,17,17,27,18,16,15,14,3,30,14,18,18,13,15,25,16
2023-05-04-15,14,15,13,16,17,23,16,14,13,13,3,28,12,16,15,11,14,21,14
2023-05-04-16,13,12,12,15,16,18,15,14,12,12,4,25,10,14,12,10,14,17,13
2023-05-04-17,13,11,12,13,16,14,14,13,11,12,5,23,10,13,11,9,13,14,12
2023-05-04-18,12,10,11,11,14,13,14,12,11,11,5,21,9,12,10,8,11,13,12
2023-05-04-19,12,10,10,11,13,12,14,13,11,11,5,19,9,10,9,9,13,13,11
2023-05-04-20,12,9,9,10,12,11,12,11,10,10,5,18,9,10,9,10,12,13,12
2023-05-04-21,12,9,8,11,11,11,11,11,10,8,3,16,8,10,9,11,11,12,12
2023-05-04-22,11,8,7,11,10,12,10,10,8,6,2,17,8,10,9,12,11,11,11
2023-05-04-23,11,9,7,12,9,11,10,10,8,6,2,16,7,10,10,11,10,11,10
2023-05-05-00,11,9,7,13,8,11,9,13,9,5,2,17,6,11,10,11,10,11,10
2023-05-05-01,12,8,7,13,11,12,10,19,11,5,2,18,6,11,11,10,10,11,11
2023-05-05-02,13,9,7,14,13,13,12,22,12,6,2,19,7,11,11,9,9,11,13
2023-05-05-03,13,10,7,15,14,16,13,23,14,6,2,22,10,11,12,9,9,12,14
2023-05-05-04,15,11,8,17,16,18,13,22,13,8,2,22,12,11,12,8,8,14,15
2023-05-05-05,18,13,8,17,17,20,15,19,13,8,2,23,11,14,16,8,8,15,16
2023-05-05-06,18,14,10,17,18,21,16,17,15,11,2,24,14,15,16,8,8,15,17
2023-05-05-07,19,16,12,17,19,21,17,17,17,14,3,23,13,17,18,9,7,16,18
2023-05-05-08,19,16,14,17,20,21,19,18,18,15,2,22,13,18,18,9,8,15,20
2023-05-05-09,16,16,14,15,20,19,20,18,18,15,2,20,15,15,15,10,9,14,18
2023-05-05-10,16,14,13,13,19,17,19,17,17,12,2,17,13,15,14,10,9,13,16
2023-05-05-11,15,11,11,13,17,16,19,15,15,11,3,16,12,12,12,7,9,11,16
2023-05-05-12,13,9,9,12,15,15,17,12,12,10,3,15,10,10,11,6,9,9,15
2023-05-05-13,12,9,9,12,13,14,15,9,11,11,4,14,9,9,9,5,7,8,13
2023-05-05-14,11,8,9,11,11,13,13,7,9,11,4,13,8,9,8,4,7,7,13
2023-05-05-15,10,8,8,10,10,12,13,7,9,10,4,12,7,9,8,4,6,7,13
2023-05-05-16,10,8,8,8,9,10,13,7,9,10,4,10,6,9,8,4,7,6,13
2023-05-05-17,9,8,8,7,9,9,13,6,9,9,4,9,7,9,7,5,7,6,13
2023-05-05-18,9,8,7,7,9,8,14,6,9,8,4,7,7,9,7,5,7,7,13
2023-05-05-19,10,8,7,7,8,8,15,7,8,7,4,6,7,8,6,5,9,7,-999
2023-05-05-20,9,7,7,7,8,8,15,7,8,7,3,6,7,7,6,4,9,6,-999
2023-05-05-21,9,7,6,7,6,7,13,7,8,7,3,6,6,7,6,4,8,6,-999
2023-05-05-22,9,6,6,7,6,7,12,6,8,7,3,7,5,8,6,4,8,6,-999
2023-05-05-23,10,7,5,7,6,7,10,5,7,6,3,7,4,8,6,5,7,5,-999
2023-05-06-00,10,7,5,7,6,7,10,5,7,6,3,8,3,9,6,5,6,5,-999
2023-05-06-01,11,7,7,7,5,7,10,4,7,6,2,10,5,9,6,6,6,6,-999
2023-05-06-02,10,7,8,8,6,7,10,5,6,6,2,10,5,8,6,6,5,7,-999
2023-05-06-03,10,7,8,7,6,8,10,5,7,6,3,10,5,8,6,6,5,7,-999
2023-05-06-04,9,7,9,7,6,8,10,6,8,6,3,10,6,8,6,5,5,8,-999
2023-05-06-05,9,7,8,7,6,8,10,6,8,6,3,9,5,7,6,4,6,8,-999
2023-05-06-06,8,7,8,6,6,9,11,7,9,6,3,10,4,8,6,4,5,8,-999
2023-05-06-07,8,8,8,7,6,9,11,7,9,7,2,11,5,8,7,4,5,8,-999
2023-05-06-08,8,8,8,7,6,10,12,6,10,7,1,11,5,9,7,4,6,9,-999
2023-05-06-09,8,9,8,8,7,10,12,7,12,8,1,11,6,10,7,6,7,10,-999
2023-05-06-10,9,9,8,9,8,11,11,7,14,8,1,10,6,11,7,7,9,10,-999
2023-05-06-11,10,9,8,8,8,11,12,8,13,7,1,9,6,12,8,7,10,10,-999
2023-05-06-12,10,8,7,7,8,11,12,8,12,7,1,9,6,12,8,7,9,9,-999
2023-05-06-13,10,7,6,7,8,12,11,7,10,6,1,7,6,12,8,7,9,9,-999
2023-05-06-14,9,7,6,6,9,11,11,8,9,5,2,7,5,12,8,6,9,8,-999
2023-05-06-15,9,7,6,6,9,10,10,9,8,5,2,8,5,11,7,6,9,8,-999
2023-05-06-16,9,7,7,6,10,10,11,10,8,5,2,7,5,10,7,5,9,8,-999
2023-05-06-17,10,7,7,5,9,9,12,10,8,5,2,7,5,9,7,5,9,8,-999
2023-05-06-18,10,7,7,5,9,9,12,10,8,5,2,7,5,8,6,5,8,7,9
2023-05-06-19,9,7,6,6,9,9,13,9,8,6,1,7,4,7,6,6,8,9,9
2023-05-06-20,11,6,6,7,9,9,13,9,8,6,1,7,4,7,6,6,10,9,10
2023-05-06-21,10,5,6,7,9,9,13,9,7,7,1,7,4,7,6,6,10,8,11
2023-05-06-22,10,5,7,7,9,9,12,9,6,7,2,7,4,7,5,5,11,8,11
2023-05-06-23,10,6,7,6,9,9,11,9,6,7,2,7,4,8,4,5,10,7,12
2023-05-07-00,10,6,8,6,10,8,11,9,6,7,2,8,4,7,4,5,9,7,12
2023-05-07-01,10,7,10,6,10,8,11,9,6,7,2,10,5,7,5,5,9,7,11
2023-05-07-02,10,6,10,6,10,7,11,9,7,7,2,9,5,7,5,5,9,6,11
2023-05-07-03,9,6,9,5,10,6,11,8,7,7,2,9,5,7,5,5,9,6,11
2023-05-07-04,8,5,9,6,10,6,11,8,6,7,1,9,5,6,5,5,9,7,11
2023-05-07-05,8,5,6,7,10,7,11,9,6,8,1,8,4,7,5,5,10,8,12
2023-05-07-06,7,5,5,7,10,9,11,9,6,8,1,9,4,8,6,5,10,9,12
2023-05-07-07,8,5,6,8,10,11,11,9,6,8,1,10,5,9,7,6,11,10,12
2023-05-07-08,8,5,6,9,11,13,12,10,6,8,1,10,6,9,7,7,12,11,12
2023-05-07-09,9,5,7,9,12,14,12,11,6,8,2,11,7,9,8,7,12,12,12
2023-05-07-10,9,5,8,10,13,14,13,11,6,7,2,11,8,8,8,10,13,12,11
2023-05-07-11,8,5,8,10,14,13,13,12,6,7,2,10,8,7,7,10,14,11,11
2023-05-07-12,7,5,7,10,14,14,12,12,6,8,3,9,7,8,7,12,15,10,11
2023-05-07-13,8,6,7,9,14,13,13,12,6,8,2,8,6,8,6,13,15,9,11
2023-05-07-14,8,6,7,8,14,12,12,12,7,8,2,7,6,8,6,12,14,10,12
2023-05-07-15,9,7,8,7,13,11,12,12,7,8,2,7,7,9,6,12,12,10,12
2023-05-07-16,10,6,9,7,13,10,13,12,8,8,2,7,8,10,7,12,10,9,13
2023-05-07-17,11,7,9,7,13,8,13,11,9,9,3,6,9,10,7,13,10,8,13
2023-05-07-18,12,8,9,6,13,8,14,11,9,10,5,6,10,10,8,14,9,7,13
2023-05-07-19,12,9,9,6,13,8,15,11,9,10,6,6,10,10,9,14,9,8,14
2023-05-07-20,12,10,8,6,14,10,15,11,9,11,6,6,10,11,9,14,8,9,14
2023-05-07-21,12,11,9,6,14,11,15,12,9,10,6,7,9,11,10,15,8,10,15
2023-05-07-22,11,10,10,6,14,11,15,13,9,10,6,7,9,11,10,16,7,10,15
2023-05-07-23,11,9,10,7,13,12,15,13,8,10,5,8,8,10,9,15,7,10,14
2023-05-08-00,10,9,9,6,13,11,14,12,8,10,4,8,7,9,9,15,6,9,14
2023-05-08-01,10,8,8,6,14,10,14,11,7,10,4,6,7,9,8,13,5,8,13
2023-05-08-02,10,8,8,6,14,10,13,10,8,10,3,5,7,8,7,10,5,8,12
2023-05-08-03,10,8,7,6,13,10,12,9,8,10,2,4,7,8,8,9,4,8,12
2023-05-08-04,10,8,7,6,13,10,11,8,8,9,2,3,7,7,7,7,3,7,11
2023-05-08-05,9,7,6,7,11,10,10,7,7,8,2,4,6,8,7,7,3,7,11
2023-05-08-06,8,6,6,7,11,10,10,6,6,7,1,7,6,8,7,6,2,7,10
2023-05-08-07,8,6,6,9,10,11,9,6,6,6,1,8,6,7,6,6,3,8,10
2023-05-08-08,9,6,6,9,11,10,10,7,6,7,1,8,5,8,6,6,3,8,10
2023-05-08-09,9,5,7,10,11,12,10,8,7,7,1,8,5,7,6,6,4,9,9
2023-05-08-10,10,6,7,11,11,13,10,8,7,9,1,6,5,7,7,5,4,10,9
2023-05-08-11,12,8,7,10,11,13,11,8,9,10,1,6,6,9,8,6,4,10,10
2023-05-08-12,13,10,9,10,12,12,12,8,11,10,1,7,7,10,10,5,3,10,13
2023-05-08-13,14,13,10,10,12,11,12,7,13,10,1,7,7,12,12,6,3,11,14
2023-05-08-14,15,13,12,9,13,10,14,7,13,11,1,6,8,13,13,6,2,10,16
2023-05-08-15,16,12,13,9,15,10,15,7,13,10,1,6,8,14,13,6,2,10,16
2023-05-08-16,15,12,14,10,17,11,16,10,12,10,1,7,8,14,13,8,3,11,14
2023-05-08-17,15,9,14,11,19,12,15,12,12,10,1,8,8,14,13,8,4,12,14
2023-05-08-18,16,10,14,12,19,12,16,13,14,11,1,9,7,14,13,8,6,12,13
2023-05-08-19,17,13,15,12,18,13,16,14,14,12,2,10,8,15,13,8,7,12,14
2023-05-08-20,18,14,16,13,17,12,16,14,16,14,2,10,8,16,14,6,8,11,15
2023-05-08-21,18,16,16,12,15,12,16,13,17,16,2,10,8,18,15,7,9,11,17
2023-05-08-22,19,17,16,12,14,11,15,14,18,13,1,10,7,18,16,8,10,11,19
2023-05-08-23,19,19,15,10,14,10,15,14,18,12,1,9,6,18,16,8,11,11,20
2023-05-09-00,19,18,15,8,14,9,15,15,18,12,1,9,4,18,16,9,13,10,21
2023-05-09-01,19,18,16,7,16,9,17,16,17,13,1,8,4,17,14,8,13,9,21
2023-05-09-02,18,17,16,7,18,8,18,17,15,14,1,7,4,15,13,7,13,8,20
2023-05-09-03,16,15,16,7,18,8,19,17,15,15,1,6,6,14,12,10,12,7,20
2023-05-09-04,17,14,15,7,18,8,18,16,15,15,0,5,8,13,12,12,11,7,17
2023-05-09-05,15,13,14,7,17,8,16,15,15,13,1,5,10,13,12,15,12,7,16
2023-05-09-06,15,13,14,7,16,8,15,14,14,13,1,5,11,12,12,19,11,7,16
2023-05-09-07,14,12,13,7,16,6,15,14,13,13,0,6,12,11,11,19,11,7,16
2023-05-09-08,13,11,13,6,16,6,16,15,13,12,0,6,12,11,11,19,11,6,17
2023-05-09-09,14,11,14,6,17,7,19,16,14,13,0,6,14,10,11,19,10,7,18
2023-05-09-10,15,12,16,6,20,8,21,18,14,15,0,5,13,11,10,19,11,9,19
2023-05-09-11,16,13,17,6,20,9,21,20,15,16,0,6,12,13,12,20,12,10,19
2023-05-09-12,17,14,18,7,21,9,19,20,17,16,0,6,11,15,14,21,11,11,19
2023-05-09-13,16,14,17,8,20,9,17,19,18,14,1,7,9,16,16,19,11,12,17
2023-05-09-14,17,14,15,9,17,12,15,16,19,13,1,9,9,16,18,18,12,13,15
2023-05-09-15,17,15,15,11,16,14,15,13,19,13,1,11,9,18,20,15,14,13,15
2023-05-09-16,17,16,15,13,16,16,16,14,19,13,2,13,10,18,21,13,17,14,15
2023-05-09-17,19,18,16,14,15,18,19,14,19,13,1,14,9,18,22,12,16,15,15
2023-05-09-18,19,18,16,16,15,19,19,16,20,14,1,16,9,17,22,11,16,17,15
2023-05-09-19,19,19,16,18,13,21,18,16,21,13,2,17,6,16,23,10,14,20,14
2023-05-09-20,19,18,14,19,12,23,17,14,20,11,3,18,5,17,23,9,12,22,14
2023-05-09-21,18,17,12,20,10,23,14,14,19,10,4,18,4,18,22,9,13,23,14
2023-05-09-22,20,18,12,19,10,23,13,12,21,10,4,18,4,21,24,8,12,22,13
2023-05-09-23,21,19,15,18,11,22,15,11,21,14,4,19,5,22,23,8,15,20,15
2023-05-10-00,23,20,17,19,11,22,19,11,23,18,4,20,5,22,23,7,16,21,18
2023-05-10-01,24,22,21,20,12,23,22,12,24,20,4,21,7,22,23,7,19,21,20
2023-05-10-02,24,21,22,21,11,23,23,11,23,21,4,22,7,22,23,6,21,22,22
2023-05-10-03,25,20,22,21,10,24,24,12,23,20,5,21,8,22,24,6,20,23,22
2023-05-10-04,25,20,21,21,11,24,24,15,21,19,6,21,10,24,26,5,19,24,21
2023-05-10-05,26,21,20,21,14,24,23,17,20,19,7,21,10,25,27,5,19,23,22
2023-05-10-06,26,20,19,21,15,25,24,18,19,17,7,21,10,25,27,4,17,23,21
2023-05-10-07,24,21,19,23,16,26,24,19,19,18,8,21,10,24,27,5,16,23,22
2023-05-10-08,25,20,20,24,16,28,25,18,19,19,8,23,10,23,26,7,15,23,23
2023-05-10-09,24,20,21,25,17,27,26,20,20,20,7,25,12,23,25,11,16,25,24
2023-05-10-10,23,20,21,25,20,27,26,23,20,20,8,26,14,22,24,13,20,24,24
2023-05-10-11,23,20,21,25,22,24,25,25,20,18,8,27,16,22,23,16,23,23,23
2023-05-10-12,22,19,20,24,22,23,23,26,20,18,9,29,17,21,23,16,28,22,21
2023-05-10-13,21,19,20,22,21,23,22,24,19,17,9,29,16,20,21,16,30,21,20
2023-05-10-14,20,17,20,22,20,22,20,23,17,15,9,29,15,18,20,16,30,21,19
2023-05-10-15,18,17,18,20,20,22,20,23,17,15,9,29,15,17,19,16,31,21,18
2023-05-10-16,18,18,19,20,19,22,19,22,19,15,9,27,14,17,18,17,23,22,18
2023-05-10-17,21,19,20,19,20,24,21,22,21,17,9,26,16,19,21,17,17,22,19
2023-05-10-18,22,21,21,20,22,24,22,23,24,19,10,26,19,21,22,18,19,23,20
2023-05-10-19,25,23,23,21,23,24,23,22,26,21,10,25,20,23,23,20,21,23,21
2023-05-10-20,25,23,23,20,24,24,24,23,25,21,9,24,21,24,24,19,22,23,21
2023-05-10-21,25,24,23,21,24,24,24,23,25,21,9,24,21,23,23,19,21,24,21
2023-05-10-22,25,23,23,21,23,24,25,21,24,22,9,24,20,23,22,18,20,24,22
2023-05-10-23,24,22,22,21,22,25,24,21,22,22,9,25,20,23,22,16,18,25,21
2023-05-11-00,23,22,22,20,22,26,23,21,21,22,9,24,19,23,22,16,17,25,21
2023-05-11-01,23,22,23,22,21,27,23,21,20,22,10,28,20,24,23,14,16,26,21
2023-05-11-02,23,21,22,22,21,30,24,22,19,22,10,28,18,24,23,14,16,26,21
2023-05-11-03,26,21,21,23,21,33,25,22,19,22,10,29,17,24,23,13,17,27,23
2023-05-11-04,27,20,20,24,22,35,25,22,19,21,11,29,18,25,24,13,18,29,24
2023-05-11-05,28,20,18,24,25,35,25,22,18,19,11,26,17,25,24,13,18,27,25
2023-05-11-06,28,20,19,23,26,34,25,22,18,20,11,27,18,25,24,12,18,28,25
2023-05-11-07,28,19,20,22,27,33,25,22,19,20,11,26,19,25,24,12,18,28,26
2023-05-11-08,29,19,21,21,27,31,26,23,19,20,10,28,19,24,23,13,19,26,25
2023-05-11-09,27,18,21,20,27,30,24,22,19,20,10,29,19,23,21,14,18,25,24
2023-05-11-10,25,17,20,19,27,31,22,22,19,19,10,30,18,22,20,16,18,24,23
2023-05-11-11,24,17,19,19,26,31,21,23,18,18,10,30,17,20,19,17,19,24,21
2023-05-11-12,22,16,17,21,24,32,21,23,18,17,10,32,17,19,18,18,19,24,20
2023-05-11-13,22,16,16,23,23,32,21,23,18,17,9,31,16,19,18,18,20,25,18
2023-05-11-14,21,16,17,26,22,30,21,24,17,16,9,32,16,19,19,18,21,24,17
2023-05-11-15,20,16,18,27,21,26,20,24,17,15,10,32,16,20,20,17,21,21,16
2023-05-11-16,21,16,19,24,20,24,20,20,18,16,10,29,16,20,21,17,22,20,17
2023-05-11-17,22,18,20,21,20,23,20,19,20,17,11,27,18,20,21,17,21,21,18
2023-05-11-18,23,20,22,17,21,23,21,21,23,19,11,26,19,22,22,17,20,20,20
2023-05-11-19,23,21,22,18,23,23,22,21,23,21,11,25,20,22,21,17,20,21,21
2023-05-11-20,22,20,22,19,23,22,22,23,22,21,10,25,20,22,21,17,20,21,21
2023-05-11-21,22,20,21,21,23,24,22,23,21,21,10,25,20,22,22,16,20,22,22
2023-05-11-22,22,20,21,23,22,26,23,24,21,21,9,26,20,23,22,16,20,23,23
2023-05-11-23,23,20,21,24,21,26,21,24,22,21,9,27,19,23,23,16,21,24,23
2023-05-12-00,23,20,20,24,21,28,20,23,21,21,10,28,19,25,23,14,20,25,23
2023-05-12-01,23,19,20,23,21,28,22,21,21,20,9,31,17,26,24,12,19,26,22
2023-05-12-02,22,19,18,23,20,29,21,20,21,19,9,31,15,25,24,13,19,27,22
2023-05-12-03,21,18,17,25,20,29,21,21,19,17,9,31,14,24,23,12,19,28,21
2023-05-12-04,23,17,16,27,21,30,21,21,18,17,8,31,14,23,23,12,19,30,21
2023-05-12-05,21,16,16,28,24,32,19,23,18,16,9,30,16,23,23,11,19,31,22
2023-05-12-06,21,15,15,28,25,34,19,23,18,16,8,31,18,23,22,11,19,32,23
2023-05-12-07,20,14,15,28,26,34,20,22,17,17,8,32,19,22,24,11,19,34,24
2023-05-12-08,18,15,16,27,26,34,19,20,17,17,8,33,19,23,24,12,19,32,23
2023-05-12-09,18,15,15,27,24,33,18,19,16,16,8,34,19,21,23,13,20,31,23
2023-05-12-10,18,15,15,27,24,34,18,16,16,16,7,35,18,19,23,13,20,29,22
2023-05-12-11,18,16,17,26,24,35,17,15,16,15,5,36,18,19,21,14,20,29,21
2023-05-12-12,19,16,17,28,24,34,18,16,18,15,5,34,17,19,20,15,20,27,20
2023-05-12-13,19,17,18,29,26,32,18,17,18,16,4,33,18,17,20,17,19,26,20
2023-05-12-14,19,18,19,29,25,29,18,19,19,17,4,33,18,18,20,18,19,25,20
2023-05-12-15,19,18,18,28,25,26,19,20,20,18,4,31,17,17,19,19,19,23,19
2023-05-12-16,18,18,17,26,24,25,20,20,19,18,4,31,18,17,19,20,19,23,20
2023-05-12-17,18,18,16,24,21,25,19,19,18,17,4,28,15,18,19,19,20,23,19
